"Subject" "Activity" "TimeBodyAccelerometerMean()-X" "TimeBodyAccelerometerMean()-Y" "TimeBodyAccelerometerMean()-Z" "TimeBodyAccelerometerStandardDeviation()-X" "TimeBodyAccelerometerStandardDeviation()-Y" "TimeBodyAccelerometerStandardDeviation()-Z" "TimeGravityAccelerometerMean()-X" "TimeGravityAccelerometerMean()-Y" "TimeGravityAccelerometerMean()-Z" "TimeGravityAccelerometerStandardDeviation()-X" "TimeGravityAccelerometerStandardDeviation()-Y" "TimeGravityAccelerometerStandardDeviation()-Z" "TimeBodyAccelerometerJerkMean()-X" "TimeBodyAccelerometerJerkMean()-Y" "TimeBodyAccelerometerJerkMean()-Z" "TimeBodyAccelerometerJerkStandardDeviation()-X" "TimeBodyAccelerometerJerkStandardDeviation()-Y" "TimeBodyAccelerometerJerkStandardDeviation()-Z" "TimeBodyGyroscopeMean()-X" "TimeBodyGyroscopeMean()-Y" "TimeBodyGyroscopeMean()-Z" "TimeBodyGyroscopeStandardDeviation()-X" "TimeBodyGyroscopeStandardDeviation()-Y" "TimeBodyGyroscopeStandardDeviation()-Z" "TimeBodyGyroscopeJerkMean()-X" "TimeBodyGyroscopeJerkMean()-Y" "TimeBodyGyroscopeJerkMean()-Z" "TimeBodyGyroscopeJerkStandardDeviation()-X" "TimeBodyGyroscopeJerkStandardDeviation()-Y" "TimeBodyGyroscopeJerkStandardDeviation()-Z" "TimeBodyAccelerometerMagnitudeMean()" "TimeBodyAccelerometerMagnitudeStandardDeviation()" "TimeGravityAccelerometerMagnitudeMean()" "TimeGravityAccelerometerMagnitudeStandardDeviation()" "TimeBodyAccelerometerJerkMagnitudeMean()" "TimeBodyAccelerometerJerkMagnitudeStandardDeviation()" "TimeBodyGyroscopeMagnitudeMean()" "TimeBodyGyroscopeMagnitudeStandardDeviation()" "TimeBodyGyroscopeJerkMagnitudeMean()" "TimeBodyGyroscopeJerkMagnitudeStandardDeviation()" "FrequencyBodyAccelerometerMean()-X" "FrequencyBodyAccelerometerMean()-Y" "FrequencyBodyAccelerometerMean()-Z" "FrequencyBodyAccelerometerStandardDeviation()-X" "FrequencyBodyAccelerometerStandardDeviation()-Y" "FrequencyBodyAccelerometerStandardDeviation()-Z" "FrequencyBodyAccelerometerMeanFreq()-X" "FrequencyBodyAccelerometerMeanFreq()-Y" "FrequencyBodyAccelerometerMeanFreq()-Z" "FrequencyBodyAccelerometerJerkMean()-X" "FrequencyBodyAccelerometerJerkMean()-Y" "FrequencyBodyAccelerometerJerkMean()-Z" "FrequencyBodyAccelerometerJerkStandardDeviation()-X" "FrequencyBodyAccelerometerJerkStandardDeviation()-Y" "FrequencyBodyAccelerometerJerkStandardDeviation()-Z" "FrequencyBodyAccelerometerJerkMeanFreq()-X" "FrequencyBodyAccelerometerJerkMeanFreq()-Y" "FrequencyBodyAccelerometerJerkMeanFreq()-Z" "FrequencyBodyGyroscopeMean()-X" "FrequencyBodyGyroscopeMean()-Y" "FrequencyBodyGyroscopeMean()-Z" "FrequencyBodyGyroscopeStandardDeviation()-X" "FrequencyBodyGyroscopeStandardDeviation()-Y" "FrequencyBodyGyroscopeStandardDeviation()-Z" "FrequencyBodyGyroscopeMeanFreq()-X" "FrequencyBodyGyroscopeMeanFreq()-Y" "FrequencyBodyGyroscopeMeanFreq()-Z" "FrequencyBodyAccelerometerMagnitudeMean()" "FrequencyBodyAccelerometerMagnitudeStandardDeviation()" "FrequencyBodyAccelerometerMagnitudeMeanFreq()" "FrequencyBodyAccelerometerJerkMagnitudeMean()" "FrequencyBodyAccelerometerJerkMagnitudeStandardDeviation()" "FrequencyBodyAccelerometerJerkMagnitudeMeanFreq()" "FrequencyBodyGyroscopeMagnitudeMean()" "FrequencyBodyGyroscopeMagnitudeStandardDeviation()" "FrequencyBodyGyroscopeMagnitudeMeanFreq()" "FrequencyBodyGyroscopeJerkMagnitudeMean()" "FrequencyBodyGyroscopeJerkMagnitudeStandardDeviation()" "FrequencyBodyGyroscopeJerkMagnitudeMeanFreq()" "Angle(TimeBodyAccelerometerMean,Gravity)" "Angle(TimeBodyAccelerometerJerkMean),GravityMean)" "Angle(TimeBodyGyroscopeMean,GravityMean)" "Angle(TimeBodyGyroscopeJerkMean,GravityMean)" "Angle(X,GravityMean)" "Angle(Y,GravityMean)" "Angle(Z,GravityMean)"
"24" "2" 0.271513136908397 -0.0208876044027481 -0.11039448189313 -0.687132910305344 -0.592950916862595 -0.650208250381679 0.210738458625954 0.298890108473282 0.273553558931298 -0.961213124503817 -0.958881448778626 -0.959293736717557 0.0832027354961832 -0.000206977924503816 -0.0091994592178626 -0.76675898389313 -0.772007786412214 -0.776236022900763 0.0318791661351145 -0.100228380735878 0.0725918235320611 -0.80014566389313 -0.783855580305344 -0.663234188961832 -0.122624764776489 -0.0353061003748092 -0.0567508611603053 -0.827016905496183 -0.828813683740458 -0.837717705572519 -0.636116469923664 -0.670976807557252 -0.636116469923664 -0.670976807557252 -0.761670817480916 -0.73925709519084 -0.674845064564885 -0.753401296564886 -0.836844038473282 -0.82531371129771 -0.714625863740458 -0.652764320961832 -0.677652268549618 -0.677372500152672 -0.589684299926718 -0.662333003435114 -0.447216821160305 0.0320069048175573 0.0883713994425191 -0.774159754122137 -0.777425760076336 -0.757188136870229 -0.780498440534351 -0.782226886717557 -0.793818825877863 -0.093184222078626 -0.187800230970229 -0.14468619668626 -0.763368038320611 -0.777180919618321 -0.706851071832061 -0.812772059694656 -0.790424304885496 -0.681123555877863 0.0327687158839695 -0.130109921531298 -0.0126218465567176 -0.680031108931298 -0.716696618396947 -0.00663304385114504 -0.733908610839695 -0.747448461374046 0.194385789041221 -0.784147590076336 -0.775677576335878 0.00233312148251909 -0.828852907328244 -0.833173455954198 0.149404063641985 0.00075310943312977 -0.00214445961450382 -0.0651588257938931 0.0866745760656489 -0.0270708636641221 -0.160440005648855 -0.196340413816794
"24" "3" 0.284022495806452 -0.014520449710629 -0.106712833314516 -0.586055980158871 -0.566835235508871 -0.608836407427419 0.959541171290323 -0.137716603758065 -0.0916759097612903 -0.978734893951613 -0.956323110403226 -0.94442085516129 0.077121235733871 0.00412798309895161 -0.00575289037048387 -0.695214789596774 -0.61359276528871 -0.672787050008064 -0.0539620886104839 -0.0625905113080645 0.0925818485016129 -0.726181583040323 -0.753230980725806 -0.757551590806452 -0.0957438455451613 -0.0369654121612903 -0.0470552369532258 -0.702004597519355 -0.776772878225806 -0.75946860266129 -0.561383513039516 -0.537433749884677 -0.561383513039516 -0.537433749884677 -0.660699417629032 -0.605137774362903 -0.666410502741935 -0.691672967717742 -0.767162053790323 -0.748979810241935 -0.646262152096774 -0.566282294908064 -0.607853176994355 -0.565731859655806 -0.595023336404032 -0.643369600814516 -0.181648242169355 -0.0570083396532258 0.0900987042172581 -0.712821144516129 -0.638653714008064 -0.6529659065 -0.704153061048387 -0.612461444596774 -0.691024059596774 -0.0613617046895161 -0.257630598838548 -0.0866266087991936 -0.654234512677419 -0.732262716290323 -0.715604591532258 -0.750317101451613 -0.769578745322581 -0.795532433870968 -0.185308610569355 -0.0302862498403226 -0.0269595167540323 -0.544507411502581 -0.606113712639516 -0.0439854392935484 -0.630088718153226 -0.578242275592339 0.16232194923871 -0.702395705241936 -0.739614476370968 -0.0501899127233871 -0.756386881693548 -0.757215956774194 0.124847352104758 -0.0177723910902419 0.0147267624810484 0.00467561083225806 -0.0161427713709677 -0.840998679193548 0.177964492741935 0.0859014748814516
"25" "1" 0.278781730431655 -0.0168342710438849 -0.108935350482014 -0.781133702733813 -0.529221752273381 -0.684042753453237 0.903908960791367 0.0296207900143885 0.17846738419446 -0.983885929640288 -0.96430856647482 -0.956435848705036 0.0735920779518705 0.00413917683201439 -0.000798406333741007 -0.787496829856115 -0.663312759928058 -0.821889631942446 -0.0247841610841727 -0.078674110277482 0.0860814673093525 -0.676472955035971 -0.780402538345324 -0.754437478201439 -0.0991519920705036 -0.0395556438063309 -0.0504699549659712 -0.734450557266187 -0.889270095899281 -0.814788318561151 -0.669554134748201 -0.750034031870504 -0.669554134748201 -0.750034031870504 -0.749309350215827 -0.751170157913669 -0.661940895035971 -0.714657825467626 -0.825486988201439 -0.866800176402878 -0.787843429064748 -0.582602603748201 -0.739885804676259 -0.77881564705036 -0.532503712653957 -0.67915186618705 -0.199871066200719 -0.0283391841633094 -0.026334254336187 -0.797159589136691 -0.690948848705036 -0.812218768633094 -0.796514681726619 -0.655961646978417 -0.830113218920863 -0.0363768329611511 -0.30983536959223 -0.219187220251799 -0.681305648633094 -0.821412467482014 -0.755145908129496 -0.679711728057554 -0.760156635107914 -0.776859770431655 -0.113960176346763 -0.314653110839496 -0.0876224768543166 -0.753558354172662 -0.786809033309352 0.119056347173885 -0.76256099266187 -0.738140550719424 0.212544362846043 -0.757554461079137 -0.735513160647482 -0.123283388445324 -0.873871056690647 -0.867106612302158 0.116547852790072 -0.0129755268753237 0.0482862383669065 0.038404960981295 -0.00922796775741008 -0.742588256402878 0.0607973964892086 -0.105283556539568
"25" "2" 0.263605110353623 -0.0227058090762319 -0.112572342231884 -0.697470431956522 -0.471013784427536 -0.519088294731884 0.193040404202899 0.225807375318841 0.329411904865942 -0.886700075797101 -0.779315276188406 -0.738541457094203 0.0813586424065217 0.019415254356087 -0.0217558272865217 -0.827459330507246 -0.795642708043478 -0.894650634927536 0.0281658016449275 -0.0894433360702899 0.120832905963261 -0.701006886673913 -0.699730569492754 -0.747612013405797 -0.113344249427536 -0.0358296539307971 -0.0570323991746377 -0.833256465507246 -0.909453912173913 -0.866863209927536 -0.440507757934783 -0.569536451449275 -0.440507757934783 -0.569536451449275 -0.828864013115942 -0.826553304927536 -0.578395067369565 -0.635458590871739 -0.879029491956522 -0.90075369442029 -0.737210127681159 -0.594281501043478 -0.687485648043478 -0.683727602608696 -0.449878974811594 -0.478939239484783 -0.492855992926087 -0.221082504786667 -0.235013648057971 -0.829364082826087 -0.802693904927536 -0.882858973695652 -0.841614757681159 -0.802245174565217 -0.905303357971014 -0.215266256974638 -0.431554624272464 -0.346237765366449 -0.695342067355072 -0.79191773942029 -0.759979872028986 -0.707052739753623 -0.657724551666667 -0.767401794202899 -0.287447086672464 -0.397699805057971 -0.194079706485507 -0.658341836115942 -0.597076852898551 -0.256499867802609 -0.816288057608696 -0.841058540289855 0.119198366920507 -0.74858149326087 -0.632087843528986 -0.372381143154348 -0.899555227101449 -0.909510115652174 0.0213897283626087 0.0425893299528986 0.119839524101449 -0.128624236236232 0.0404169173094203 -0.0433065467391304 -0.129518527717391 -0.246019470878261
"25" "3" 0.283864655757576 -0.0184045836163636 -0.107282399439394 -0.667603723992424 -0.596889982912879 -0.742014826287879 0.929721266060606 -0.121137948636364 0.208921526257576 -0.98054724 -0.961825064166667 -0.949513403106061 0.0907984688863636 -0.00486847040469697 -0.00847198104061364 -0.774615933484848 -0.708367626363636 -0.865979780606061 -0.0125857613659091 -0.0836088116990909 0.0908956340075758 -0.671456704060606 -0.777545325833333 -0.739799338333333 -0.112547692933182 -0.0416936339694697 -0.0594371069758333 -0.737220544166667 -0.909558347121212 -0.813207618712121 -0.641995487181818 -0.656716523219697 -0.641995487181818 -0.656716523219697 -0.771908458257576 -0.763089438787879 -0.637094845264394 -0.706036134393939 -0.844319678863636 -0.849819887045455 -0.718614531818182 -0.624384235659091 -0.790404714242424 -0.650202300842424 -0.608228243970454 -0.736864790606061 -0.224443831053788 -0.0756770095621212 0.0427440072031061 -0.785134337878788 -0.72787582469697 -0.853898001742424 -0.784060952272727 -0.706741919893939 -0.876771812878788 -0.0799334670727273 -0.300065515648106 -0.137549246702273 -0.638410567106061 -0.82659651469697 -0.724332362045455 -0.684240688098485 -0.753926322272727 -0.769238608409091 -0.222732717008333 -0.334710148760606 -0.123557801683333 -0.671721793757576 -0.701836526636364 0.0106623006877273 -0.757916750833333 -0.771236377727273 0.172803454643636 -0.756653429772727 -0.724967534037879 -0.165079745483485 -0.853525058712121 -0.855645462045455 0.000997842335606061 -0.0346469170856061 -0.0303902163272727 0.0113320991060606 0.0368246165 -0.76047886969697 0.166628071212121 -0.126050008008333
"26" "1" 0.267296332357664 -0.010704787629635 -0.102389733410219 -0.704327935664234 -0.594358039540876 -0.684496700364963 0.859479965255474 0.0693490869927007 0.225823490591241 -0.971531033649635 -0.957793731408759 -0.953904887007299 0.0716149579248175 0.0124127594145255 -0.00710500757810219 -0.706385947664234 -0.67426816489781 -0.734833626788321 -0.0225168380364964 -0.0841018501445256 0.077138411979562 -0.776499398613139 -0.802168517518248 -0.702925685255474 -0.0974605228635037 -0.0426096603948905 -0.0489613971691825 -0.746771645766423 -0.818232945839416 -0.773850807518248 -0.638837888160584 -0.713212172452555 -0.638837888160584 -0.713212172452555 -0.689378112846715 -0.683946067226277 -0.71204057810219 -0.781104420583942 -0.786860682627737 -0.82583388189781 -0.698078963649635 -0.606502053051095 -0.697075421459854 -0.707115192708029 -0.61390467259854 -0.703468748613139 -0.213735121209489 0.0409998747386861 0.145948491917949 -0.721659579854015 -0.689859066467153 -0.734196619489051 -0.716717376788321 -0.679489308 -0.73481282919708 -0.00925689084306569 -0.149195270620438 -0.0746491425812409 -0.722262498248175 -0.800902336131387 -0.689675475036496 -0.793940255474453 -0.805171645328467 -0.734835717956204 0.0246996244956204 -0.161625367472993 -0.00752706516277372 -0.705827950583942 -0.763443026226277 0.125822687934307 -0.689691486642336 -0.679201596642336 0.209990537258394 -0.793634387080292 -0.811118669051095 -0.0106136221240876 -0.83269391270073 -0.83000914080292 0.254744547823358 0.0199936700124088 0.0169850828340146 -0.0148122263140146 -0.0409482048051095 -0.687286651233577 0.0311899742445255 -0.141448619481752
"26" "2" 0.272084827519847 -0.0229572016693893 -0.112115140687023 -0.633383482618321 -0.591069293169466 -0.741029255801527 0.0350816853435114 0.362517631984733 0.35568059568855 -0.951836150381679 -0.966883101679389 -0.961223158396947 0.0819959425496183 0.00809646321671756 -0.0084824800769771 -0.696079395519084 -0.740559775038168 -0.858463122137405 -0.0203108165 -0.0800103210938931 0.118726614680916 -0.80557278480916 -0.821367119618321 -0.69211307689313 -0.0991890290305344 -0.0392300092128244 -0.0662841577328244 -0.792466944427481 -0.878285343435115 -0.810131373816794 -0.626669928900763 -0.622747216366412 -0.626669928900763 -0.622747216366412 -0.744147177251908 -0.714282229923664 -0.696832983358779 -0.776055122366412 -0.847729299541985 -0.852170611068702 -0.66658836310687 -0.648568884274809 -0.781120680534351 -0.621544082908397 -0.588925193012977 -0.739683703664122 -0.28335686820687 0.0620458717480916 0.13794494078855 -0.701761510984733 -0.748738201679389 -0.841383181221374 -0.718208525877863 -0.749688589770992 -0.874481957709924 -0.0138884961290076 -0.126846167923664 -0.072582523299084 -0.752978031145038 -0.82945738648855 -0.706730752977099 -0.822964927328244 -0.818262559465649 -0.715792653587786 0.059696117078626 -0.0787627537236641 0.028726178960229 -0.632676364545802 -0.675895164198473 0.153626466219695 -0.697693724580153 -0.738434012061069 0.227458047464885 -0.798716461450382 -0.799666722290076 0.0541149760533588 -0.85740218259542 -0.855368512442748 0.117679534196183 0.0175670715555725 0.0349392000839695 -0.0642176410992366 -0.00991956362671756 0.0782459797709924 -0.217185844045802 -0.244710231153435
"26" "3" 0.280384110967742 -0.0150338060695081 -0.108706273425806 -0.522495490395161 -0.571306379077419 -0.689528431451613 0.957935238467742 -0.115954515 0.114822353701613 -0.980599431209677 -0.954260394112903 -0.951669316451613 0.0899195010879032 0.00200192252653226 -0.00610472170395161 -0.642761776857258 -0.617253798845169 -0.741791232096774 -0.0189771742959677 -0.0841239101156452 0.0795056464689516 -0.714723741556452 -0.77716617 -0.715681231048387 -0.0999086303320968 -0.0394362438084677 -0.0523689311637097 -0.65281525903871 -0.811311928709677 -0.733153444596774 -0.531862066071774 -0.515238033766129 -0.531862066071774 -0.515238033766129 -0.649029992983871 -0.631286617224194 -0.672964547185484 -0.693905483179839 -0.75880086766129 -0.774127583790323 -0.582802457604032 -0.574464689695161 -0.69354777641129 -0.501570855056452 -0.597206330816129 -0.712697441612903 -0.168036309485484 0.00308054651612903 0.143278991121774 -0.672353561233065 -0.649365977804839 -0.732769843225806 -0.644320112174194 -0.608073544632258 -0.749231959032258 -0.0504641980314516 -0.235144463414113 -0.109700811054194 -0.629265029024194 -0.765837644032258 -0.670801864766129 -0.742611249637097 -0.7864850125 -0.758452288064516 -0.143394850197823 -0.0536464755673387 -0.012748420175 -0.548949228198387 -0.572917873542742 -0.0220801386104839 -0.648318478032258 -0.612908249504839 0.0981844550201613 -0.715146349758064 -0.733138189403226 -0.0838807819283952 -0.778681004354839 -0.784194392580645 0.0606225089103306 0.0278494835176613 -0.00236339882983871 0.0285975166529032 0.0189722802339516 -0.849288980967742 0.163200104435484 -0.0588079420087903
"27" "1" 0.27524655 -0.0160300603099598 -0.1087984596 -0.701289090472441 -0.619580378370079 -0.665805142125984 0.886722908346457 0.0332201616220472 0.0957102106031496 -0.981287964251969 -0.978621531889764 -0.96247711480315 0.0736532675929134 0.00329804693968504 -0.0126833263871654 -0.687941386456693 -0.589684875006693 -0.725126195905512 -0.0589082843541732 -0.0603457011755906 0.0990356806795276 -0.817208692362205 -0.779110479212598 -0.650053504251969 -0.0877368713094252 -0.0432569273307087 -0.0569574483811024 -0.782523341732283 -0.831494996929134 -0.73799568503937 -0.647073918976378 -0.717213756614173 -0.647073918976378 -0.717213756614173 -0.648828612519685 -0.664676829685039 -0.709118048346457 -0.751610500551181 -0.800392914330709 -0.824526455905512 -0.683494353779528 -0.598273320787402 -0.677416103385827 -0.708864217795276 -0.655510966535433 -0.685982791023622 -0.167643350368504 0.148958957989921 0.178550362426772 -0.701191248188976 -0.630460161566929 -0.715789879527559 -0.70194687015748 -0.572916050688976 -0.732861274251968 -0.0135028072480315 -0.10742847743622 -0.0701566244110236 -0.767650201889764 -0.782434327007874 -0.681226496456693 -0.833408058661417 -0.779027063858268 -0.672511768031496 -0.00274201048551181 -0.0869885850377953 -0.045747526119685 -0.684139596850394 -0.782160230393701 0.223869645138583 -0.661656437874016 -0.670408982952756 0.20455483823937 -0.773012162125984 -0.780390574724409 0.0540272718111811 -0.826730282519685 -0.833657954645669 0.162589504944094 0.00545081052417323 0.0252795416317323 0.0713788203677165 -0.0806394542244094 -0.697894394173228 0.0585896971181102 -0.048825064519685
"27" "2" 0.27070293912 -0.0188470582064 -0.114158660624 -0.69978478592 -0.6211359842616 -0.678217915384 0.0401268276 0.24263896736 0.38025809192 -0.9651658676 -0.97493849032 -0.96360489184 0.0753414503456 0.0017669139816 0.00234684557704 -0.77496236968 -0.75736246912 -0.84445256432 -0.04993536924544 -0.05583710484192 0.1274660907408 -0.81487571952 -0.82258864 -0.648542000208 -0.0981301990056 -0.04221821771112 -0.0637173925904 -0.87203038136 -0.87801988216 -0.86419725808 -0.64691871532 -0.73453984912 -0.64691871532 -0.73453984912 -0.78057619024 -0.77480448 -0.689162669516 -0.7800984878304 -0.87421538296 -0.88380854896 -0.75091787304 -0.6837591588 -0.7554207504 -0.68217815472 -0.615084940856 -0.66457103304 -0.2927356008728 0.076751425096 0.106453933504 -0.78938476032 -0.76379827808 -0.83320166296 -0.77998739552 -0.76742818112 -0.85413437624 -0.09064617316976 -0.1147582013232 -0.0976743356912 -0.80642354072 -0.82657290816 -0.7431032052 -0.820010085672 -0.82181771808 -0.655088639592 -0.04346087339456 -0.0627525726172 -0.0246373561616 -0.7417053048 -0.7715681884 0.21308319728568 -0.77294882368 -0.77798823288 0.2872673241376 -0.82802370936 -0.788830370128 0.05092112066376 -0.88161511688 -0.89488240088 0.2816291750688 0.025158953996 0.0014781928296 0.0034811525616 -0.0258994602048 0.11934271208 -0.10034235624 -0.30556051696
"27" "3" 0.285945951451613 -0.0155156658959677 -0.10961067748629 -0.580566091225806 -0.651003529434677 -0.706084435943548 0.953297155 -0.18085237 -0.0532905525989202 -0.977321615241936 -0.963787902258065 -0.951404380967742 0.0815903277040323 0.0135717109999919 -0.00438528653177419 -0.638451113454839 -0.678722698233871 -0.782242447177419 -0.0739588757760484 -0.0493415210032258 0.100429942908871 -0.754806198137097 -0.804836350645161 -0.724578834556452 -0.0820195608693548 -0.0497151431741935 -0.0552008532354839 -0.809195572177419 -0.80225846483871 -0.747076065645161 -0.589234856000806 -0.580460104306452 -0.589234856000806 -0.580460104306452 -0.67666405546371 -0.648651160003226 -0.683441109819355 -0.732301279620968 -0.794730791129032 -0.803234791904032 -0.609342630496774 -0.642468559770161 -0.714210608935484 -0.571402471701613 -0.678056446443548 -0.726209471064516 -0.0496109307096774 0.0610593048574194 0.113755631039516 -0.652807866979839 -0.690261341184677 -0.757487673201613 -0.656362215362903 -0.688638561379032 -0.806015343790323 0.073483954091129 -0.125794541134677 -0.0363601413564516 -0.731158300129032 -0.777358012152419 -0.684232380895161 -0.764680307362903 -0.826145834112903 -0.764776693225806 -0.223752668515323 -0.00732470552282258 0.0502118626210081 -0.574701374064516 -0.649481101650806 0.137442936589113 -0.631083861797581 -0.674526804754839 0.249098281703226 -0.756798783387097 -0.764059017943548 -0.0718354045733871 -0.804320164879032 -0.816216998330645 0.167201978081935 -0.027828445311129 0.0227184043580645 0.0905748875637097 -0.0576363542741936 -0.813143313306452 0.207427565967742 0.0594818884629839
"28" "1" 0.278799312777778 -0.0173128133425397 -0.108173696344444 -0.687443113412698 -0.587611362674603 -0.664207738650794 0.922588009047619 -0.162619338269841 0.0234102405142857 -0.983801672301587 -0.970486855555556 -0.951003687698413 0.0838293311666667 0.0181830391272222 -0.00312229142563492 -0.701749610079365 -0.644178167666667 -0.78824587452381 -0.06475654795 -0.0459177415180159 0.0994713340396825 -0.775726258015873 -0.759759720555556 -0.650619337693651 -0.0943568623031746 -0.0454030642063492 -0.0585245555444444 -0.732410556984127 -0.83427301968254 -0.743827209047619 -0.623593842192063 -0.709887553333333 -0.623593842192063 -0.709887553333333 -0.684395363650794 -0.721793679603175 -0.679004300825397 -0.740828417142857 -0.79479984468254 -0.807621608015873 -0.679923874206349 -0.595591918542857 -0.696845723174603 -0.690903443412698 -0.609415567422222 -0.672902928253968 -0.169619025551587 -0.0350625209984127 -0.0071386742531746 -0.713624737063492 -0.676551717539683 -0.769717383015873 -0.716070911190476 -0.633033459401587 -0.805292903333333 -0.0669899407698413 -0.33179954632381 -0.180234566634921 -0.716991502936508 -0.766645107619048 -0.654544035880952 -0.794700174047619 -0.757891469603175 -0.681567759388889 -0.0164414421212698 -0.248076398342063 -0.0992954564984127 -0.696026145873016 -0.763406672777778 0.0627357310283333 -0.708449873650794 -0.741730339285714 0.18364212806746 -0.769285339206349 -0.766367413253968 -0.0795397591007937 -0.815108398095238 -0.811542381666667 -0.0311811533301587 0.00977242598365079 -0.0140607296896825 0.0455293560809524 -0.00409119002222222 -0.718227958015873 0.194896238607857 0.00323530690476191
"28" "2" 0.270499057480916 -0.0211104349430534 -0.113471782803817 -0.685925554083969 -0.634468627166412 -0.695430229236641 0.0332302020610687 -0.0417447470992366 -0.0936262639694656 -0.960515381374046 -0.953361967633588 -0.948520518625954 0.0751985320206107 0.0123085454022901 0.00658632974056488 -0.72030100589313 -0.726764014931298 -0.842424950152672 -0.0609689157847328 -0.0512474718480916 0.0975274826335878 -0.785287877862595 -0.772899944122137 -0.661409468660305 -0.0951900839022901 -0.0409167653312977 -0.0619414392816794 -0.77918064480916 -0.867565715877863 -0.834316753816794 -0.657612550549618 -0.665452552290076 -0.657612550549618 -0.665452552290076 -0.748616992442748 -0.721057183816794 -0.67483002379542 -0.752964608015267 -0.838869399465649 -0.853119086564885 -0.698363648183206 -0.659503450725954 -0.74334071519084 -0.681725556870229 -0.64478337600687 -0.693951263587786 -0.349136469574809 -0.0788837221465649 0.0674744620923664 -0.722620433221374 -0.736687513206107 -0.821363489007634 -0.743972746412214 -0.735036277175573 -0.862944708167939 -0.026659845889313 -0.140560397493061 -0.0962576407129771 -0.735341902671756 -0.793063725038168 -0.710854569206107 -0.801701702748092 -0.76384499351145 -0.678193695019847 -0.203137876035114 -0.311164804741221 -0.0425631532536641 -0.670017821471756 -0.715046229847328 0.0313078652290076 -0.709091634221374 -0.739589172366412 0.230056240505344 -0.784840270534351 -0.774591894580153 -0.131110625576336 -0.851406438015267 -0.86635936129771 0.0458497569839695 0.0477488554870229 -0.00438978116946565 0.0513912362137405 0.0170728794992366 0.141606937480916 0.106363286259542 0.112091264274809
"28" "3" 0.28362676784 -0.01901502102488 -0.1073189139128 -0.5716747968368 -0.4958448191264 -0.69753796352 0.94144072264 -0.243328832 -0.0690881178312 -0.9778646852 -0.95750326136 -0.93900432672 0.0833915644904 0.01101352878664 -0.00123642317048 -0.6183276836624 -0.58036997772 -0.77004730896 -0.06793083544856 -0.044090027512712 0.1056919932312 -0.6573715006848 -0.68953167108 -0.69789579424 -0.0744279361072 -0.04825336650824 -0.06179984382792 -0.647044749552 -0.77116244752 -0.7282324936 -0.5464938921384 -0.5301087396728 -0.5464938921384 -0.5301087396728 -0.632475074352 -0.6183857354856 -0.5902758880416 -0.6368220541256 -0.731791972528 -0.75418511488 -0.58185395416 -0.496037450096 -0.704009395384 -0.5688197272 -0.52863373429744 -0.72071773032 -0.1290152755832 -0.0813205594968 -0.0054904724736 -0.6219879809496 -0.5957018560328 -0.744148558856 -0.650165339928 -0.5928239315128 -0.79506125024 -0.009079574748 -0.3664715706096 -0.1026880483652 -0.56746819184 -0.67913047432 -0.6535024616424 -0.68752550888 -0.69948009512 -0.74232286664 -0.2339636343304 -0.2508322603784 -0.1294019526944 -0.517727452128 -0.6111312879448 -0.04105599718688 -0.6068646644456 -0.636053139832 0.1043431670496 -0.6570949039232 -0.688735118312 -0.15830746013352 -0.75192864344 -0.77519931024 -0.02276017537696 -0.04418434311584 -0.0087651401344 0.047167202584 -0.0183675833272 -0.76103118336 0.25054074096 0.0699845968224
"29" "1" 0.274750391504425 -0.0164716239435398 -0.108639184061947 -0.60782842479646 -0.55448066476292 -0.62790901520354 0.924775820530973 0.0229354800353982 0.196823559061947 -0.981665368761062 -0.974386887964602 -0.956627777787611 0.0796236138256637 0.0136781615026549 0.00609807193469027 -0.631393906089381 -0.563394355370619 -0.742330075221239 -0.0238701840938938 -0.0785723376106195 0.0710114395292035 -0.806643910176991 -0.610049388654867 -0.717486715752212 -0.100769044634425 -0.0437484129814159 -0.0433593760274336 -0.713119749646018 -0.804249537168142 -0.763618767699115 -0.564103117669912 -0.637878383716814 -0.564103117669912 -0.637878383716814 -0.638720950115044 -0.588343595238938 -0.642593124867257 -0.684175474336283 -0.765967882743363 -0.815417135486726 -0.589947536507522 -0.531236056856637 -0.649232994159292 -0.615273610911504 -0.596028934141593 -0.645712458513274 -0.162296936023009 0.166269060116814 0.168058054660177 -0.626209288752212 -0.563700200395575 -0.710059639734513 -0.672053575469027 -0.595979594255752 -0.774031869469027 0.0531716449522124 -0.0180577482780531 0.0652680618097345 -0.727191032831858 -0.695735110442478 -0.70346657460177 -0.832940565840708 -0.568361016848673 -0.748344934778761 0.121898004966372 -0.26211087670354 0.0187398704650442 -0.627362894734513 -0.700139194513274 0.180080251529912 -0.576827143132743 -0.605072734681416 0.157991163589354 -0.715995679469027 -0.716867207079646 -0.0204875324247788 -0.823135770619469 -0.818353194513274 0.200803096052655 0.0433180868061947 -0.0240674616053097 -0.0365775422548673 -0.020574633699292 -0.76052983699115 0.067760339139823 -0.117631568492035
